notOutlier_Alive,notOutlier_Death,notOutlier_survival_rate,outlier_Alive,outlier_Death,outlier_survival_rate,seq_survival_rate,support,total_patients,fisherScore,seq,,semantic
1398.0,1592.0,0.46756,7.0,0.0,1,0.4688,2997,14711,7.257251716670868E-4,956874 -1956874 -1 -2,'Furosemide' -1956874 -1 -2 
1420.0,1986.0,0.41691,0.0,0.0,?,0.41691,3406,14711,2.460222386840319E-4,1000560 -1 -2,'Ondansetron' -1 -2 
1539.0,1651.0,0.48245,0.0,0.0,?,0.48245,3190,14711,2.2609561710043368E-4,1153013 -1 -2,'Promethazine' -1 -2 
1870.0,2126.0,0.46797,6.0,0.0,1,0.46877,4002,14711,2.1426790337487274E-4,1154343 -1 -2,'Albuterol' -1 -2 
1770.0,1865.0,0.48693,1.0,0.0,1,0.48707,3636,14711,1.1777174504913219E-4,1797513 -1 -2,'Ciprofloxacin' -1 -2 
1644.0,1968.0,0.45515,1.0,0.0,1,0.4553,3613,14711,1.160289395411663E-4,1154029 -1 -2,'Fentanyl' -1 -2 
1687.0,2047.0,0.45179,5.0,0.0,1,0.45253,3739,14711,1.1373898811153774E-4,1551099 -1 -2,'Prednisone' -1 -2 
1730.0,1697.0,0.50481,1.0,0.0,1,0.50496,3428,14711,1.0236229343406652E-4,1125315 -11125315 -11125315 -1 -2,'Acetaminophen' -11125315 -11125315 -1 -2 
2061.0,1869.0,0.52443,5.0,0.0,1,0.52503,3935,14711,9.273326730482832E-5,1307046 -1 -2,'Metoprolol' -1 -2 
1334.0,1643.0,0.4481,4.0,0.0,1,0.44884,2981,14711,8.631354338867246E-5,1174888 -1956874 -1 -2,'Hydrocodone' -1956874 -1 -2 
1628.0,1512.0,0.51847,1.0,0.0,1,0.51862,3141,14711,8.239546264323863E-5,1713332 -11125315 -1 -2,'Amoxicillin' -11125315 -1 -2 
1534.0,1466.0,0.51133,1.0,0.0,1,0.5115,3001,14711,7.320484907567723E-5,1125315 -11174888 -11125315 -1 -2,'Acetaminophen' -11174888 -11125315 -1 -2 
1535.0,1421.0,0.51928,1.0,0.0,1,0.51945,2957,14711,7.039194496071993E-5,708298 -1 -2,'Midazolam' -1 -2 
1526.0,1694.0,0.47391,4.0,0.0,1,0.47457,3224,14711,6.219636734316218E-5,956874 -11125315 -1 -2,'Furosemide' -11125315 -1 -2 
1553.0,1947.0,0.44371,4.0,0.0,1,0.44435,3504,14711,4.072929705683081E-5,1125315 -1956874 -1 -2,'Acetaminophen' -1956874 -1 -2 
2729.0,2307.0,0.5419,3.0,0.0,1,0.54217,5039,14711,3.1040025957478044E-5,19121608 -1 -2,'Influenza virus vaccine' -1 -2 
1626.0,2011.0,0.44707,2.0,0.0,1,0.44738,3639,14711,2.8557561029401156E-5,1124957 -1 -2,'Oxycodone' -1 -2 
2093.0,1728.0,0.54776,4.0,0.0,1,0.54824,3825,14711,2.2812774651555905E-5,1506270 -1 -2,'Methylprednisolone' -1 -2 
1678.0,2255.0,0.42665,4.0,0.0,1,0.42723,3937,14711,1.7985079722455E-5,1742253 -1 -2,'Levofloxacin' -1 -2 
2523.0,2157.0,0.5391,3.0,0.0,1,0.5394,4683,14711,1.756753251566877E-5,1734104 -1 -2,'Azithromycin' -1 -2 
1735.0,1525.0,0.53221,2.0,0.0,1,0.5325,3262,14711,1.4348183317685198E-5,1125315 -11713332 -1 -2,'Acetaminophen' -11713332 -1 -2 
1428.0,1599.0,0.47175,3.0,0.0,1,0.47228,3030,14711,9.67809431655664E-6,19049105 -11125315 -1 -2,'Potassium Chloride' -11125315 -1 -2 
1549.0,1491.0,0.50954,2.0,0.0,1,0.50986,3042,14711,8.010385890453738E-6,1125315 -11125315 -11174888 -1 -2,'Acetaminophen' -11125315 -11174888 -1 -2 
1652.0,1554.0,0.51528,3.0,0.0,1,0.51574,3209,14711,4.859986332523546E-6,1125315 1174888 -11125315 1174888 -1 -2,'Acetaminophen' 'Hydrocodone' -11125315 'Hydrocodone' -1 -2 
1849.0,1397.0,0.56962,3.0,0.0,1,0.57002,3249,14711,4.029891532456665E-6,974166 -1 -2,'Hydrochlorothiazide' -1 -2 
1507.0,1773.0,0.45945,3.0,0.0,1,0.45995,3283,14711,3.390768123034897E-6,1125315 -119049105 -1 -2,'Acetaminophen' -119049105 -1 -2 
1673.0,1694.0,0.49688,3.0,0.0,1,0.49733,3370,14711,2.0230620652813273E-6,1786621 -1 -2,'Cephalexin' -1 -2 
2216.0,1753.0,0.55833,3.0,0.0,1,0.55866,3972,14711,1.65712029667136E-6,1308216 -1 -2,'Lisinopril' -1 -2 
1410.0,2070.0,0.40517,3.0,0.0,1,0.40568,3483,14711,7.91758718392057E-7,1518254 -1 -2,'Dexamethasone' -1 -2 
