Outlier_Predict_Alive,outlier_Death,outlier_Predict_Death,Outlier_Alive,support,total_patients,fisherScore,seq,semantic
0.0,0.0,82.0,0.0,82,592,0.0,1125315 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
0.0,0.0,73.0,0.0,73,592,0.0,1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
0.0,0.0,66.0,0.0,66,592,0.0,1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
0.0,0.0,64.0,0.0,64,592,0.0,1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
0.0,0.0,71.0,0.0,71,592,0.0,708298 1154029 -1  -2 ,'Midazolam' 'Fentanyl' -1 -2 
0.0,0.0,75.0,0.0,75,592,0.0,956874 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 -2 
0.0,0.0,90.0,0.0,90,592,0.0,956874 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 -2 
0.0,0.0,64.0,0.0,64,592,0.0,1125315 -1 956874 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 -2 
0.0,0.0,70.0,0.0,70,592,0.0,956874 -1 1174888 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 -2 
0.0,0.0,62.0,0.0,62,592,0.0,1154343 -1 1125315 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 -2 
0.0,0.0,65.0,0.0,65,592,0.0,1713332 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 -2 
0.0,0.0,65.0,0.0,65,592,0.0,1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 -2 
0.0,0.0,60.0,0.0,60,592,0.0,1125315 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 -2 
0.0,0.0,68.0,0.0,68,592,0.0,1742253 -1 1125315 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' -1 -2 
0.0,0.0,60.0,0.0,60,592,0.0,1713332 1759842 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 -2 
0.0,0.0,92.0,0.0,92,592,0.0,1705674 1836430 -1  -2 ,'Trimethoprim' 'Sulfamethoxazole' -1 -2 
0.0,0.0,71.0,0.0,71,592,0.0,19049105 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 -2 
0.0,0.0,63.0,0.0,63,592,0.0,1125315 -1 19121608 -1  -2 ,'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
0.0,0.0,60.0,0.0,60,592,0.0,781039 -1  -2 ,'Alprazolam' -1 -2 
0.0,0.0,75.0,0.0,75,592,0.0,791967 -1  -2 ,'Lorazepam' -1 -2 
0.0,0.0,74.0,0.0,74,592,0.0,797399 -1  -2 ,'gabapentin' -1 -2 
0.0,0.0,84.0,0.0,84,592,0.0,903963 -1  -2 ,'Triamcinolone' -1 -2 
0.0,0.0,67.0,0.0,67,592,0.0,906780 -1  -2 ,'Metoclopramide' -1 -2 
0.0,0.0,60.0,0.0,60,592,0.0,923645 -1  -2 ,'Omeprazole' -1 -2 
0.0,0.0,84.0,0.0,84,592,0.0,948078 -1  -2 ,'pantoprazole' -1 -2 
0.0,0.0,91.0,0.0,91,592,0.0,970250 -1  -2 ,'Spironolactone' -1 -2 
0.0,0.0,62.0,0.0,62,592,0.0,986417 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 -2 
0.0,0.0,71.0,0.0,71,592,0.0,987245 -1  -2 ,'Lactulose' -1 -2 
0.0,0.0,82.0,0.0,82,592,0.0,989878 -1  -2 ,'Lidocaine' -1 -2 
0.0,0.0,125.0,0.0,125,592,0.0,1000560 -1  -2 ,'Ondansetron' -1 -2 
0.0,0.0,66.0,0.0,66,592,0.0,1110410 -1  -2 ,'Morphine' -1 -2 
0.0,0.0,109.0,0.0,109,592,0.0,1124957 -1  -2 ,'Oxycodone' -1 -2 
0.0,0.0,72.0,0.0,72,592,0.0,1126658 -1  -2 ,'Hydromorphone' -1 -2 
0.0,0.0,79.0,0.0,79,592,0.0,1149380 -1  -2 ,'fluticasone' -1 -2 
