Outlier_Predict_Alive,outlier_Death,outlier_Predict_Death,Outlier_Alive,support,total_patients,fisherScore,seq,semantic
0.0,0.0,133.0,0.0,133,592,0.0,1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 -2 
0.0,0.0,166.0,0.0,166,592,0.0,1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 -2 
0.0,0.0,202.0,0.0,202,592,0.0,956874 -1  -2 ,'Furosemide' -1 -2 
0.0,0.0,125.0,0.0,125,592,0.0,1000560 -1  -2 ,'Ondansetron' -1 -2 
0.0,0.0,119.0,0.0,119,592,0.0,1154029 -1  -2 ,'Fentanyl' -1 -2 
0.0,0.0,129.0,0.0,129,592,0.0,1154343 -1  -2 ,'Albuterol' -1 -2 
0.0,0.0,140.0,0.0,140,592,0.0,1307046 -1  -2 ,'Metoprolol' -1 -2 
0.0,0.0,119.0,0.0,119,592,0.0,1551099 -1  -2 ,'Prednisone' -1 -2 
0.0,0.0,125.0,0.0,125,592,0.0,1713332 -1  -2 ,'Amoxicillin' -1 -2 
0.0,0.0,125.0,0.0,125,592,0.0,1742253 -1  -2 ,'Levofloxacin' -1 -2 
0.0,0.0,150.0,0.0,150,592,0.0,19049105 -1  -2 ,'Potassium Chloride' -1 -2 
0.0,0.0,186.0,0.0,186,592,0.0,19121608 -1  -2 ,'Influenza virus vaccine' -1 -2 
