Outlier_Predict_Alive,outlier_Death,outlier_Predict_Death,Outlier_Alive,support,total_patients,fisherScore,seq,semantic
0.0,0.0,129.0,0.0,129,581,0.0,1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 -2 
0.0,0.0,163.0,0.0,163,581,0.0,1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 -2 
0.0,0.0,196.0,0.0,196,581,0.0,956874 -1  -2 ,'Furosemide' -1 -2 
0.0,0.0,120.0,0.0,120,581,0.0,1000560 -1  -2 ,'Ondansetron' -1 -2 
0.0,0.0,117.0,0.0,117,581,0.0,1154029 -1  -2 ,'Fentanyl' -1 -2 
0.0,0.0,127.0,0.0,127,581,0.0,1154343 -1  -2 ,'Albuterol' -1 -2 
0.0,0.0,138.0,0.0,138,581,0.0,1307046 -1  -2 ,'Metoprolol' -1 -2 
0.0,0.0,117.0,0.0,117,581,0.0,1551099 -1  -2 ,'Prednisone' -1 -2 
0.0,0.0,122.0,0.0,122,581,0.0,1713332 -1  -2 ,'Amoxicillin' -1 -2 
0.0,0.0,121.0,0.0,121,581,0.0,1742253 -1  -2 ,'Levofloxacin' -1 -2 
0.0,0.0,144.0,0.0,144,581,0.0,19049105 -1  -2 ,'Potassium Chloride' -1 -2 
0.0,0.0,180.0,0.0,180,581,0.0,19121608 -1  -2 ,'Influenza virus vaccine' -1 -2 
