notOutlier_Alive,notOutlier_Death,notOutlier_survival_rate,outlier_Alive,outlier_Death,outlier_survival_rate,seq_survival_rate,support,total_patients,fisherScore,seq,,semantic
931.0,1534.0,0.37769,23.0,0.0,1,0.38344,2488,9110,0.0017612608793619988,956874 -1 -2,'Furosemide' -1 -2 
1027.0,1126.0,0.47701,21.0,0.0,1,0.48206,2174,9110,0.001744395134750283,1124957 -1 -2,'Oxycodone' -1 -2 
1007.0,1057.0,0.48789,20.0,0.0,1,0.4928,2084,9110,0.001609811449936695,1154029 -1 -2,'Fentanyl' -1 -2 
1071.0,1027.0,0.51049,20.0,0.0,1,0.51511,2118,9110,0.0015439157982526088,1125315 -11125315 -11125315 -1 -2,'Acetaminophen' -11125315 -11125315 -1 -2 
1555.0,1275.0,0.54947,24.0,0.0,1,0.55326,2854,9110,0.0014367450429873673,19121608 -1 -2,'Influenza virus vaccine' -1 -2 
1075.0,818.0,0.56788,18.0,0.0,1,0.57195,1911,9110,0.001339446438189465,1307046 -11125315 -1 -2,'Metoprolol' -11125315 -1 -2 
1011.0,1044.0,0.49197,19.0,0.0,1,0.49662,2074,9110,0.0013319802576041,1797513 -1 -2,'Ciprofloxacin' -1 -2 
886.0,1134.0,0.43861,18.0,0.0,1,0.44357,2038,9110,0.0011205570956460563,1154343 -1 -2,'Albuterol' -1 -2 
961.0,930.0,0.5082,17.0,0.0,1,0.51258,1908,9110,0.0010683360682605268,1125315 -11125315 -11174888 -1 -2,'Acetaminophen' -11125315 -11174888 -1 -2 
997.0,988.0,0.50227,17.0,0.0,1,0.50649,2002,9110,9.253886205878426E-4,1786621 -1 -2,'Cephalexin' -1 -2 
950.0,1239.0,0.43399,18.0,0.0,1,0.4386,2207,9110,8.765728357715478E-4,1742253 -1 -2,'Levofloxacin' -1 -2 
1171.0,1439.0,0.44866,20.0,0.0,1,0.45285,2630,9110,7.935525422210198E-4,19049105 -1 -2,'Potassium Chloride' -1 -2 
1045.0,938.0,0.52698,15.0,0.0,1,0.53053,1998,9110,5.141106660053485E-4,1125315 -11713332 -1 -2,'Acetaminophen' -11713332 -1 -2 
1055.0,944.0,0.52776,15.0,0.0,1,0.53128,2014,9110,4.982234245959849E-4,974166 -1 -2,'Hydrochlorothiazide' -1 -2 
1087.0,814.0,0.5718,14.0,0.0,1,0.57493,1915,9110,4.231063506287982E-4,1125315 -11307046 -1 -2,'Acetaminophen' -11307046 -1 -2 
1033.0,976.0,0.51419,14.0,0.0,1,0.51755,2023,9110,3.32058025606209E-4,1125315 1174888 -11125315 1174888 -1 -2,'Acetaminophen' 'Hydrocodone' -11125315 'Hydrocodone' -1 -2 
836.0,1052.0,0.4428,13.0,0.0,1,0.44661,1901,9110,2.853714441425994E-4,1000560 -1 -2,'Ondansetron' -1 -2 
1003.0,930.0,0.51888,13.0,0.0,1,0.5221,1946,9110,2.53708926733506E-4,1713332 -11125315 -1 -2,'Amoxicillin' -11125315 -1 -2 
1625.0,1004.0,0.61811,16.0,0.0,1,0.62042,2645,9110,1.846004857374523E-4,1539403 -1 -2,'Simvastatin' -1 -2 
1712.0,1170.0,0.59403,15.0,0.0,1,0.59613,2897,9110,3.271863835359053E-5,1308216 -1 -2,'Lisinopril' -1 -2 
963.0,1100.0,0.4668,11.0,0.0,1,0.46962,2074,9110,3.088824404072873E-5,1551099 -1 -2,'Prednisone' -1 -2 
1609.0,858.0,0.65221,10.0,0.0,1,0.65361,2477,9110,2.6735020300264247E-5,1361711 -1 -2,'Nitroglycerin' -1 -2 
1532.0,910.0,0.62735,10.0,0.0,1,0.62887,2452,9110,2.271486147116723E-5,1545958 -1 -2,'atorvastatin' -1 -2 
1316.0,1054.0,0.55527,10.0,0.0,1,0.55714,2380,9110,1.286827132154164E-5,1506270 -1 -2,'Methylprednisolone' -1 -2 
1533.0,1280.0,0.54497,14.0,0.0,1,0.54722,2827,9110,1.146327393072903E-5,1734104 -1 -2,'Azithromycin' -1 -2 
817.0,1080.0,0.43068,8.0,0.0,1,0.43307,1905,9110,9.72508747104443E-6,1518254 -1 -2,'Dexamethasone' -1 -2 
2057.0,1079.0,0.65593,14.0,0.0,1,0.65746,3150,9110,3.168820699035059E-6,1322184 -1 -2,'clopidogrel' -1 -2 
